idh,idp,y,x,top,bot,colh,cols,cec,bsum,bsat,oc,ph,clay,h_humedo,value_humedo,chroma_humedo,h_seco,value_seco,chroma_seco
7297,1707,"-28.37704","-58.77151",22,43,"10YR4.5/4","10YR6/2",4400,2200,"50.00","0.24","4.30","4.10","10YR",4.5,4,"10YR",6,2
7298,1707,"-28.37704","-58.77151",43,63,"10YR6/2","10YR7/2",3200,1600,"50.00","0.17","4.80","3.20","10YR",6,2,"10YR",7,2
7302,1708,"-30.72767","-59.43444",0,14,"10YR3/1",,25100,,,"1.54","5.80","22.00","10YR",3,1,,,
7303,1708,"-30.72767","-59.43444",14,25,"10YR3/1",,22000,,,"1.20","5.50","23.90","10YR",3,1,,,
7304,1708,"-30.72767","-59.43444",25,48,"10YR3/2",,33700,,,"0.68","6.00","42.70","10YR",3,2,,,
7305,1708,"-30.72767","-59.43444",48,65,"7.5YR4/2",,36400,,,"0.43","6.90","47.00","7.5YR",4,2,,,
7308,1709,"-30.74065","-59.42167",0,23,"10YR2/1","10YR4/1",36800,,,"3.13","5.20","31.20","10YR",2,1,"10YR",4,1
7309,1709,"-30.74065","-59.42167",23,39,"10YR1.7/1","10YR3/1",35600,,,"1.68","6.00","32.60","10YR",1.7,1,"10YR",3,1
7310,1709,"-30.74065","-59.42167",39,63,"10YR1.7/1",,45600,,,"1.22","7.10","45.80","10YR",1.7,1,,,
7314,1710,"-30.77028","-59.22345",0,12,"10YR3/1","10YR4/1",34000,25800,"75.80","0.50","6.40","36.60","10YR",3,1,"10YR",4,1
7315,1710,"-30.77028","-59.22345",12,24,"10YR2/1","10YR4/1",32400,32000,"98.70","0.26","6.90","43.30","10YR",2,1,"10YR",4,1
7316,1710,"-30.77028","-59.22345",24,40,"10YR5/1","10YR6/1",29400,17600,"59.30","1.88","5.90","29.90","10YR",5,1,"10YR",6,1
7317,1710,"-30.77028","-59.22345",40,63,"10YR2/1","10YR4/1",19200,9900,"51.60","0.58","6.20","19.20","10YR",2,1,"10YR",4,1
7321,1711,"-30.95666","-58.45835",0,15,"10YR3/1",,23400,,,"2.23","5.40","25.20","10YR",3,1,,,
7322,1711,"-30.95666","-58.45835",15,45,"10YR3/1",,33300,,,"1.08","6.10","33.70","10YR",3,1,,,
7323,1711,"-30.95666","-58.45835",45,74,"10YR4/1",,37200,,,"0.68","7.40","41.80","10YR",4,1,,,
7326,1712,"-30.95991","-58.47444",0,12,"10YR4/1",,28600,,,"2.38","5.20","30.30","10YR",4,1,,,
7327,1712,"-30.95991","-58.47444",12,42,"10YR3/1",,31800,,,"0.87","6.00","43.90","10YR",3,1,,,
7328,1712,"-30.95991","-58.47444",42,67,"10YR3/1",,30500,,,"0.75","6.80","47.10","10YR",3,1,,,
7331,1713,"-31.47197","-59.17160",0,22,"10YR3/1","10YR4/1",46200,,,"3.79","5.70","36.70","10YR",3,1,"10YR",4,1
7332,1713,"-31.47197","-59.17160",22,42,"10YR3/1",,48500,,,"2.40","5.70","38.60","10YR",3,1,,,
7333,1713,"-31.47197","-59.17160",42,72,"10YR3/1",,65600,,,"1.40","8.20","47.50","10YR",3,1,,,
7336,1714,"-31.89729","-60.41225",0,17,"10YR3/1","10YR5/1",20900,,,"2.01","5.80","27.60","10YR",3,1,"10YR",5,1
7337,1714,"-31.89729","-60.41225",17,27,"10YR3/1","10YR5/1",23100,,,"1.58","6.10","30.90","10YR",3,1,"10YR",5,1
7338,1714,"-31.89729","-60.41225",27,49,"7.5YR3/2",,33700,,,"0.83","6.50","44.50","7.5YR",3,2,,,
7339,1714,"-31.89729","-60.41225",49,88,"7.5YR4/2",,30400,,,"0.46","6.90","43.20","7.5YR",4,2,,,
7342,1715,"-32.62310","-58.87656",0,13,"10YR2/2",,27200,,,"2.60","6.60","28.38","10YR",2,2,,,
7343,1715,"-32.62310","-58.87656",13,26,"10YR3/1",,27830,,,"2.05","6.30","29.91","10YR",3,1,,,
7344,1715,"-32.62310","-58.87656",26,47,"10YR2/2",,46780,,,"1.73","6.80","48.85","10YR",2,2,,,
7345,1715,"-32.62310","-58.87656",47,73,"10YR3/1",,50000,,,"1.20","7.20","49.91","10YR",3,1,,,
7348,1716,"-32.54139","-59.02959",0,21,"10YR2/2",,18900,,,"2.12","6.60","21.32","10YR",2,2,,,
7349,1716,"-32.54139","-59.02959",21,50,"10YR2/1",,22010,,,"1.20","6.90","28.01","10YR",2,1,,,
7350,1716,"-32.54139","-59.02959",50,76,"10YR3/1",,33820,,,"1.22","7.60","34.55","10YR",3,1,,,
7353,1717,"-32.54277","-59.02315",0,15,"10YR3/1",,22880,,,"2.12","6.30","20.11","10YR",3,1,,,
7354,1717,"-32.54277","-59.02315",15,30,"10YR2/2",,23640,,,"1.66","6.30","21.58","10YR",2,2,,,
7355,1717,"-32.54277","-59.02315",30,57,"10YR4/1",,41580,,,"1.09","7.10","41.04","10YR",4,1,,,
7359,1718,"-32.69799","-58.82208",0,14,"10YR3/1",,28800,,,"2.65","6.00","27.15","10YR",3,1,,,
7360,1718,"-32.69799","-58.82208",14,27,"10YR2/2",,28820,,,"1.68","6.20","28.22","10YR",2,2,,,
7361,1718,"-32.69799","-58.82208",27,68,"10YR2/2",,46680,,,"1.26","6.60","45.02","10YR",2,2,,,
7365,1719,"-33.15412","-59.03636",0,15,"10YR4/2","10YR6/2",14400,,,"1.52","8.40","23.75","10YR",4,2,"10YR",6,2
7366,1719,"-33.15412","-59.03636",15,30,"10YR4/1","10YR5/2",18600,,,"0.85","9.90","26.44","10YR",4,1,"10YR",5,2
7367,1719,"-33.15412","-59.03636",30,55,"10YR3/2",,19400,,,"0.73","9.90","42.29","10YR",3,2,,,
7371,1720,"-31.06690","-58.30387",0,14,"10YR3/2","10YR4/2",29700,,,"2.98","5.50","25.85","10YR",3,2,"10YR",4,2
7372,1720,"-31.06690","-58.30387",14,47,"10YR3/2",,45300,,,"0.87","6.20","49.50","10YR",3,2,,,
7373,1720,"-31.06690","-58.30387",47,71,"10YR3/1",,46400,,,"1.08","6.60","46.35","10YR",3,1,,,
7376,1721,"-30.22809","-58.52559",0,12,"10YR3/1",,27800,,,"2.80","5.50","26.90","10YR",3,1,,,
7377,1721,"-30.22809","-58.52559",12,29,"10YR3/1",,27600,,,"1.80","6.10","28.70","10YR",3,1,,,
7378,1721,"-30.22809","-58.52559",29,56,"10YR3/1",,35400,,,"1.00","6.60","39.10","10YR",3,1,,,
7394,1723,"-28.64190","-58.95378",0,9,"10YR4/3","10YR7/1",5600,4100,"73.00","0.65","5.70","4.70","10YR",4,3,"10YR",7,1
7395,1723,"-28.64190","-58.95378",9,47,"10YR4.5/3","10YR7/1",4900,3200,"65.00","0.25","5.50","4.20","10YR",4.5,3,"10YR",7,1
7396,1723,"-28.64190","-58.95378",47,66,"10YR6/2","10YR7.5/2",4200,2900,"69.00","0.08","5.70","4.20","10YR",6,2,"10YR",7.5,2
7399,1725,"-30.77103","-59.44292",0,7,"10YR4/1","10YR4/1",35000,,,"1.74","6.30","39.70","10YR",4,1,"10YR",4,1
7400,1725,"-30.77103","-59.44292",7,31,"10YR2/1","10YR2/1",41700,,,"1.39","7.50","52.00","10YR",2,1,"10YR",2,1
7401,1725,"-30.77103","-59.44292",31,60,"10YR3/1","10YR4/1",45100,,,"1.22","8.10","52.30","10YR",3,1,"10YR",4,1
7404,1726,"-30.75829","-59.50179",0,13,"10YR2/1",,41900,,,"2.73","6.30","33.60","10YR",2,1,,,
7405,1726,"-30.75829","-59.50179",13,33,"10YR3/1",,44800,,,"1.45","6.50","40.30","10YR",3,1,,,
7406,1726,"-30.75829","-59.50179",33,66,"10YR3/1",,40600,,,"1.28","6.90","38.40","10YR",3,1,,,
7410,1727,"-30.75829","-59.50179",0,15,"10YR3/1",,40400,,,"2.61","7.20","34.60","10YR",3,1,,,
7411,1727,"-30.75829","-59.50179",15,41,"7.5YR4/2",,40100,,,"0.70","7.60","42.40","7.5YR",4,2,,,
7412,1727,"-30.75829","-59.50179",41,88,"7.5YR5/3",,37700,,,"0.23","7.80","42.70","7.5YR",5,3,,,
7419,1728,"-28.48975","-58.71106",0,12,"10YR2/1",,12000,8100,"67.00","1.47","4.50","9.60","10YR",2,1,,,
7420,1728,"-28.48975","-58.71106",12,19,"10YR3/1",,11500,7900,"69.00","0.85","5.40","8.60","10YR",3,1,,,
7421,1728,"-28.48975","-58.71106",19,31,"10YR4/2",,21000,18200,"87.00","0.45","6.30","17.90","10YR",4,2,,,
7422,1728,"-28.48975","-58.71106",31,47,"10YR5/2",,23800,,,"0.24","7.70","19.10","10YR",5,2,,,
7423,1728,"-28.48975","-58.71106",47,67,"2.5Y5/2",,23000,,,"0.15","7.80","21.20","2.5Y",5,2,,,
7426,1730,"-30.44795","-58.74215",0,18,"10YR3/1",,22800,,,"3.04","6.10","36.50","10YR",3,1,,,
7427,1730,"-30.44795","-58.74215",18,32,"10YR3/1",,25600,,,"1.44","6.40","39.40","10YR",3,1,,,
7428,1730,"-30.44795","-58.74215",32,63,"10YR3/1",,37400,,,"0.80","6.90","43.70","10YR",3,1,,,
7431,1731,"-30.34521","-58.25646",0,10,"10YR3/1","10YR5/2",26520,21500,"81.00","2.80","5.80","24.75","10YR",3,1,"10YR",5,2
7432,1731,"-30.34521","-58.25646",10,23,"10YR3/2",,22550,18610,"82.00","1.96","5.70","20.95","10YR",3,2,,,
7433,1731,"-30.34521","-58.25646",23,30,"10YR3/1",,28780,23170,"90.00","1.40","5.90","23.53","10YR",3,1,,,
7434,1731,"-30.34521","-58.25646",30,45,"10YR3/1",,30410,28210,"92.00","1.00","6.30","34.52","10YR",3,1,,,
7435,1731,"-30.34521","-58.25646",45,66,"10YR4/1",,40550,34090,"84.00","0.80","6.30","38.55","10YR",4,1,,,
7438,1732,"-30.35613","-58.23810",0,18,"10YR3/1","10YR5/1",27930,24330,"87.00","2.72","5.60","25.38","10YR",3,1,"10YR",5,1
7439,1732,"-30.35613","-58.23810",18,27,"10YR3/1",,27550,25100,"91.00","1.78","5.30","28.15","10YR",3,1,,,
7440,1732,"-30.35613","-58.23810",27,52,"10YR3/1",,28780,26610,"92.00","1.06","5.80","32.30","10YR",3,1,,,
7445,1733,"-32.16091","-60.49749",0,14,"10YR3/2","10YR4/2",24800,,,"1.51","6.50","20.74","10YR",3,2,"10YR",4,2
7446,1733,"-32.16091","-60.49749",14,23,"10YR3/1",,26500,,,"0.88","6.60","22.61","10YR",3,1,,,
7447,1733,"-32.16091","-60.49749",23,42,"7.5YR3/2",,30600,,,"0.12","6.60","27.04","7.5YR",3,2,,,
7448,1733,"-32.16091","-60.49749",42,75,"7.5YR4/3",,29200,,,"0.12","6.70","27.38","7.5YR",4,3,,,
7455,1735,"-35.08333","-58.81667",0,32,"10YR3/2",,19800,15300,"78.00","2.45","6.20","25.20","10YR",3,2,,,
7456,1735,"-35.08333","-58.81667",32,49,"7.5YR3/2",,30400,26800,"88.00","0.53","7.10","35.20","7.5YR",3,2,,,
7457,1735,"-35.08333","-58.81667",49,94,"7.5YR4/2",,26600,26200,"98.00","0.16","7.40","33.90","7.5YR",4,2,,,
7459,1736,"-32.29695","-59.98694",0,15,"10YR3/1","10YR4/2",31120,,,"2.79","6.60","30.25","10YR",3,1,"10YR",4,2
7460,1736,"-32.29695","-59.98694",15,34,"10YR3/1",,38420,,,"1.65","6.50","38.86","10YR",3,1,,,
7461,1736,"-32.29695","-59.98694",34,54,"10YR2/2",,46280,,,"0.61","7.00","44.18","10YR",2,2,,,
7464,1737,"-32.30481","-60.02290",0,22,"10YR3/1","10YR4/1",32200,,,"3.16","7.10","30.99","10YR",3,1,"10YR",4,1
7465,1737,"-32.30481","-60.02290",22,35,"10YR2/1",,39930,,,"2.49","6.90","37.72","10YR",2,1,,,
7466,1737,"-32.30481","-60.02290",35,59,"10YR3/2",,45760,,,"1.72","7.00","43.12","10YR",3,2,,,
7469,1738,"-32.11426","-59.94835",0,20,"10YR3/1","10YR5/2",42460,,,"2.42","6.00","40.40","10YR",3,1,"10YR",5,2
7470,1738,"-32.11426","-59.94835",20,47,"10YR3/1",,54600,,,"1.19","7.40","54.87","10YR",3,1,,,
7471,1738,"-32.11426","-59.94835",47,71,"10YR3/2",,58460,,,"0.57","8.30","59.18","10YR",3,2,,,
7475,1739,"-32.15188","-59.99374",0,21,"10YR3/1","10YR4/1",41940,,,"4.67","6.50","37.95","10YR",3,1,"10YR",4,1
7476,1739,"-32.15188","-59.99374",21,31,"10YR3/2",,49010,,,"1.76","6.70","50.51","10YR",3,2,,,
7477,1739,"-32.15188","-59.99374",31,50,"10YR3/1",,48800,,,"0.62","6.80","50.81","10YR",3,1,,,
7478,1739,"-32.15188","-59.99374",50,78,"10YR3/2",,46600,,,"0.57","7.10","47.89","10YR",3,2,,,
7488,1742,"-30.71521","-58.56298",0,11,"10YR3/2","10YR5/2",20540,17830,,"3.32","5.50","22.35","10YR",3,2,"10YR",5,2
7489,1742,"-30.71521","-58.56298",11,19,"10YR3/1","10YR5/2",21500,18960,,"2.41","5.70","26.34","10YR",3,1,"10YR",5,2
7490,1742,"-30.71521","-58.56298",19,30,"10YR3/1","10YR4/1",32590,30760,,"1.53","6.10","40.34","10YR",3,1,"10YR",4,1
7491,1742,"-30.71521","-58.56298",30,65,"10YR3/1",,46340,,,"1.20","7.10","45.91","10YR",3,1,,,
7501,1743,"-30.97472","-58.61659",0,18,"10YR3/1","10YR4/1",33300,,,"3.82","5.50","34.39","10YR",3,1,"10YR",4,1
7502,1743,"-30.97472","-58.61659",18,50,"10YR3/1","10YR4/1",46850,,,"1.77","5.80","45.62","10YR",3,1,"10YR",4,1
7503,1743,"-30.97472","-58.61659",50,78,"10YR3/1","10YR4/1",47950,,,"1.15","7.50","51.28","10YR",3,1,"10YR",4,1
7506,1744,"-30.87630","-58.71076",0,10,"10YR4/2","10YR5/2",25500,,,"2.80","5.90","32.00","10YR",4,2,"10YR",5,2
7507,1744,"-30.87630","-58.71076",10,17,"10YR4/1","10YR5/2",30800,,,"1.60","6.60","38.10","10YR",4,1,"10YR",5,2
7508,1744,"-30.87630","-58.71076",17,31,"10YR3/1",,40100,,,"1.30","7.10","43.90","10YR",3,1,,,
7509,1744,"-30.87630","-58.71076",31,48,"10YR3/1",,42800,,,"1.50","7.30","54.20","10YR",3,1,,,
7510,1744,"-30.87630","-58.71076",48,82,"7.5YR3/2",,41600,,,"0.80","8.30","46.80","7.5YR",3,2,,,
7513,1745,"-30.72455","-58.59402",0,12,"10YR4/1",,20740,,,"2.26","4.90","31.92","10YR",4,1,,,
7514,1745,"-30.72455","-58.59402",12,43,"10YR3/1",,28240,,,"1.03","6.10","46.07","10YR",3,1,,,
7515,1745,"-30.72455","-58.59402",43,67,"10YR4/1",,32440,,,"0.89","7.10","48.45","10YR",4,1,,,
7518,1746,"-30.76221","-58.77349",0,11,"10YR4/2","10YR5/4",35100,,,"2.45","6.30","32.62","10YR",4,2,"10YR",5,4
7519,1746,"-30.76221","-58.77349",11,24,"10YR4/1",,39580,,,"1.30","7.20","46.19","10YR",4,1,,,
7520,1746,"-30.76221","-58.77349",24,40,"10YR3/2",,52540,,,"1.21","7.80","56.81","10YR",3,2,,,
7521,1746,"-30.76221","-58.77349",40,60,"10YR5/4",,51220,,,"1.12","8.00","49.32","10YR",5,4,,,
7524,1747,"-30.67692","-58.93450",0,11,"10YR3/2","10YR5/2",34380,,,"2.27","6.30","24.97","10YR",3,2,"10YR",5,2
7525,1747,"-30.67692","-58.93450",11,22,"10YR3/1",,35460,,,"1.79","6.60","29.86","10YR",3,1,,,
7526,1747,"-30.67692","-58.93450",22,35,"10YR3/1",,37600,,,"1.36","6.80","36.93","10YR",3,1,,,
7527,1747,"-30.67692","-58.93450",35,55,"10YR3/1",,44440,,,"0.86","7.50","53.10","10YR",3,1,,,
7542,1751,"-30.83333","-58.87631",0,11,"10YR4/1","10YR7/2",29260,,,"3.93","5.90","26.64","10YR",4,1,"10YR",7,2
7543,1751,"-30.83333","-58.87631",11,23,"10YR3/1","10YR5/2",35020,,,"2.30","5.60","33.69","10YR",3,1,"10YR",5,2
7544,1751,"-30.83333","-58.87631",23,36,"10YR3/1","10YR4/1",43210,,,"1.19","6.40","49.14","10YR",3,1,"10YR",4,1
7545,1751,"-30.83333","-58.87631",36,64,"10YR4/1","10YR4/1",50620,,,"0.92","7.20","52.69","10YR",4,1,"10YR",4,1
7549,1752,"-31.03545","-58.86201",0,8,"10YR4/2","10YR7/2",22320,,,"1.91","5.40","28.75","10YR",4,2,"10YR",7,2
7550,1752,"-31.03545","-58.86201",8,16,"10YR3/1","10YR3/2",24070,,,"0.88","5.50","33.64","10YR",3,1,"10YR",3,2
7561,1752,"-31.03545","-58.86201",16,43,"10YR3/1",,36000,,,"0.84","6.20","43.81","10YR",3,1,,,
7562,1752,"-31.03545","-58.86201",43,62,"10YR3/1",,43550,,,"0.78","6.30","46.91","10YR",3,1,,,
7565,1753,"-31.19904","-58.94669",0,10,"10YR2/2",,30100,,,"4.39","5.10","28.80","10YR",2,2,,,
7566,1753,"-31.19904","-58.94669",10,25,"10YR3/1",,23500,,,"2.30","5.20","24.90","10YR",3,1,,,
7567,1753,"-31.19904","-58.94669",25,48,"10YR3/1",,43100,,,"1.50","6.20","42.40","10YR",3,1,,,
7568,1753,"-31.19904","-58.94669",48,65,"10YR3/2",,45100,,,"0.60","7.20","46.40","10YR",3,2,,,
7572,1754,"-31.07112","-58.90718",0,11,"10YR3/1",,31510,,,"4.03","5.10","27.47","10YR",3,1,,,
7573,1754,"-31.07112","-58.90718",11,28,"10YR3/2",,32280,,,"2.89","5.20","30.62","10YR",3,2,,,
7574,1754,"-31.07112","-58.90718",28,47,"10YR3/1",,34130,,,"1.61","6.00","33.63","10YR",3,1,,,
7575,1754,"-31.07112","-58.90718",47,65,"10YR3/1",,49010,,,"1.26","6.80","39.86","10YR",3,1,,,
7578,1755,"-31.07843","-59.14287",0,10,"10YR5/1","10YR6/6",33370,,,"2.63","5.90","29.67","10YR",5,1,"10YR",6,6
7579,1755,"-31.07843","-59.14287",10,17,"10YR3/1",,36670,,,"0.92","6.10","42.27","10YR",3,1,,,
7580,1755,"-31.07843","-59.14287",17,40,"10YR3/1",,41780,,,"1.03","6.80","44.75","10YR",3,1,,,
7581,1755,"-31.07843","-59.14287",40,60,"10YR5/2",,45110,,,"0.36","6.90","50.24","10YR",5,2,,,
7584,1756,"-31.20145","-58.51464",0,12,"10YR3/1","10YR4/1",16490,,,"3.79","5.60","22.58","10YR",3,1,"10YR",4,1
7585,1756,"-31.20145","-58.51464",12,28,"10YR2/1",,17710,,,"2.59","5.70","25.59","10YR",2,1,,,
7586,1756,"-31.20145","-58.51464",28,62,"10YR2/1",,26220,,,"1.15","6.80","48.96","10YR",2,1,,,
7590,1757,"-31.21661","-58.40823",0,15,"10YR3/2","10YR5/1",17120,,,"3.02","5.80","25.99","10YR",3,2,"10YR",5,1
7591,1757,"-31.21661","-58.40823",15,21,"10YR3/1","10YR5/2",16170,,,"2.31","5.80","26.34","10YR",3,1,"10YR",5,2
7592,1757,"-31.21661","-58.40823",21,43,"10YR2/1",,28760,,,"1.42","6.40","35.47","10YR",2,1,,,
7593,1757,"-31.21661","-58.40823",43,67,"10YR3/3",,27700,,,"0.89","6.80","39.12","10YR",3,3,,,
7639,1758,"-35.01667","-58.70000",0,22,"10YR2/2","10YR6/2",19300,19800,"100.00","1.93","8.50","21.70","10YR",2,2,"10YR",6,2
7640,1758,"-35.01667","-58.70000",22,52,"7.5YR3/2","7.5YR6/2",30500,,,"0.27","9.40","44.50","7.5YR",3,2,"7.5YR",6,2
7597,1759,"-30.84256","-59.07825",0,12,"10YR4/1","10YR6/2",25140,,,"2.33","6.40","29.12","10YR",4,1,"10YR",6,2
7598,1759,"-30.84256","-59.07825",12,32,"10YR3/1",,23460,,,"1.64","7.90","39.44","10YR",3,1,,,
7599,1759,"-30.84256","-59.07825",32,50,"10YR4/1",,25060,,,"0.97","8.10","42.14","10YR",4,1,,,
7600,1759,"-30.84256","-59.07825",50,65,"10YR4/2",,28540,,,"0.68","8.20","46.46","10YR",4,2,,,
7603,1760,"-32.33738","-60.46293",0,22,"10YR3/1",,25900,,,"1.69","6.40","23.10","10YR",3,1,,,
7604,1760,"-32.33738","-60.46293",22,31,"10YR3/2",,29300,,,"1.23","6.50","34.60","10YR",3,2,,,
7605,1760,"-32.33738","-60.46293",31,48,"10YR2/2",,33500,,,"0.74","6.50","36.66","10YR",2,2,,,
7606,1760,"-32.33738","-60.46293",48,65,"10YR3/3",,30000,,,"0.56","6.90","30.02","10YR",3,3,,,
7610,1761,"-32.41965","-60.41198",0,34,"10YR3/1",,28300,,,"1.64","6.50","28.38","10YR",3,1,,,
7611,1761,"-32.41965","-60.41198",34,48,"10YR3/2",,20200,,,"0.72","6.80","14.66","10YR",3,2,,,
7612,1761,"-32.41965","-60.41198",48,67,"10YR5/2",,21400,,,"0.52","7.10","20.11","10YR",5,2,,,
7617,1762,"-32.36436","-60.46951",0,24,"10YR4/3",,5700,,,"0.04","6.40","2.61","10YR",4,3,,,
7618,1762,"-32.36436","-60.46951",24,58,"10YR3/2",,6500,,,"0.24","6.70","3.60","10YR",3,2,,,
7621,1763,"-32.39436","-60.41642",0,24,"10YR4/3","10YR6/2",19600,,,"0.36","10.20","14.77","10YR",4,3,"10YR",6,2
7622,1763,"-32.39436","-60.41642",24,48,"10YR4/3",,28600,,,"0.24","10.30","30.70","10YR",4,3,,,
7623,1763,"-32.39436","-60.41642",48,70,"10YR4/4",,28700,,,"0.20","10.20","23.47","10YR",4,4,,,
7626,1764,"-32.26943","-60.46538",0,22,"10YR3/2","10YR5/2",23000,,,"1.68","6.10","22.72","10YR",3,2,"10YR",5,2
7627,1764,"-32.26943","-60.46538",22,38,"10YR3/1",,25800,,,"1.56","6.00","26.64","10YR",3,1,,,
7628,1764,"-32.26943","-60.46538",38,60,"10YR4/2",,26300,,,"1.38","6.10","27.25","10YR",4,2,,,
7632,1765,"-32.26764","-60.38773",0,23,"10YR3/1",,28900,,,"2.99","6.20","26.59","10YR",3,1,,,
7633,1765,"-32.26764","-60.38773",23,42,"10YR4/2",,38600,,,"0.96","6.70","47.21","10YR",4,2,,,
7634,1765,"-32.26764","-60.38773",42,70,"7.5YR4/2",,36200,,,"0.67","7.00","42.73","7.5YR",4,2,,,
7643,1766,"-32.21686","-60.54139",0,16,"10YR2/1",,39800,,,"2.87","6.80","42.24","10YR",2,1,,,
7644,1766,"-32.21686","-60.54139",16,30,"10YR2/2",,43900,,,"1.87","6.70","48.70","10YR",2,2,,,
7645,1766,"-32.21686","-60.54139",30,53,"10YR3/2",,41300,,,"1.51","7.10","47.86","10YR",3,2,,,
7648,1767,"-32.23039","-60.51891",0,25,"10YR2/1","10YR5/1",35700,,,"2.37","5.50","23.99","10YR",2,1,"10YR",5,1
7649,1767,"-32.23039","-60.51891",25,43,"10YR2/2",,40800,,,"1.30","6.90","47.08","10YR",2,2,,,
7650,1767,"-32.23039","-60.51891",43,60,"10YR4/2",,37600,,,"0.67","7.30","43.53","10YR",4,2,,,
7654,1768,"-32.12591","-60.41730",0,18,"10YR3/1",,31800,,,"1.58","6.90","34.83","10YR",3,1,,,
7655,1768,"-32.12591","-60.41730",18,38,"10YR2/2",,41600,,,"1.10","7.10","47.87","10YR",2,2,,,
7656,1768,"-32.12591","-60.41730",38,69,"10YR3/2",,40300,,,"0.88","7.40","45.97","10YR",3,2,,,
7659,1769,"-32.09270","-60.43414",0,15,"10YR3/2",,27900,,,"2.14","6.30","24.02","10YR",3,2,,,
7660,1769,"-32.09270","-60.43414",15,29,"10YR3/2",,29300,,,"1.77","6.30","24.79","10YR",3,2,,,
7661,1769,"-32.09270","-60.43414",29,40,"10YR3/2",,31800,,,"1.11","6.50","34.39","10YR",3,2,,,
7662,1769,"-32.09270","-60.43414",40,60,"10YR2/2",,35500,,,"0.87","6.70","39.78","10YR",2,2,,,
7666,1770,"-32.09240","-60.61202",0,20,"10YR3/1","10YR5/2",23800,,,"2.10","6.60","24.68","10YR",3,1,"10YR",5,2
7667,1770,"-32.09240","-60.61202",20,33,"10YR3/1",,30500,,,"1.23","6.90","34.41","10YR",3,1,,,
7668,1770,"-32.09240","-60.61202",33,65,"7.5YR4/2",,31300,,,"0.73","7.00","29.43","7.5YR",4,2,,,
7671,1771,"-32.01404","-60.56627",0,19,"10YR3/1",,88610,,,"2.29","6.30","25.97","10YR",3,1,,,
7672,1771,"-32.01404","-60.56627",19,40,"10YR3/1",,91150,,,"1.15","6.90","43.47","10YR",3,1,,,
7673,1771,"-32.01404","-60.56627",40,76,"10YR4/2",,95340,,,"0.71","7.20","38.98","10YR",4,2,,,
7676,1772,"-28.52841","-58.86425",0,16,"10YR3.5/2","10YR7/1",12900,9900,"83.00","1.45","5.70","15.00","10YR",3.5,2,"10YR",7,1
7677,1772,"-28.52841","-58.86425",16,30,"10YR3/1","10YR6/1",19000,18100,"95.00","0.52","6.80","18.70","10YR",3,1,"10YR",6,1
7678,1772,"-28.52841","-58.86425",30,83,"2.5Y5/2","10YR6/2",27500,,,"0.46","8.00","34.30","2.5Y",5,2,"10YR",6,2
7681,1773,"-32.20086","-60.21853",0,18,"10YR2/1",,34200,,,"2.59","6.30","31.60","10YR",2,1,,,
7682,1773,"-32.20086","-60.21853",18,45,"10YR3/3",,43500,,,"0.89","7.10","44.62","10YR",3,3,,,
7683,1773,"-32.20086","-60.21853",45,73,"10YR4/3",,48700,,,"0.63","8.10","50.46","10YR",4,3,,,
7686,1774,"-32.19794","-60.18063",0,11,"10YR3/1",,42500,,,"3.11","7.50","64.69","10YR",3,1,,,
7687,1774,"-32.19794","-60.18063",11,21,"10YR3/1",,44600,,,"2.89","7.50","61.35","10YR",3,1,,,
7688,1774,"-32.19794","-60.18063",21,47,"10YR2/2",,46500,,,"2.66","7.50","40.35","10YR",2,2,,,
7689,1774,"-32.19794","-60.18063",47,81,"10YR2/1",,47800,,,"2.20","7.30","40.73","10YR",2,1,,,
7697,1775,"-28.52018","-58.98092",0,16,"7.5YR5/4","7.5YR6/4",2900,2100,"72.00","0.17","5.10","3.50","7.5YR",5,4,"7.5YR",6,4
7694,1775,"-28.52018","-58.98092",16,39,"7.5YR4/2","7.5YR6/2",2500,2100,"72.00","0.11","5.20","5.00","7.5YR",4,2,"7.5YR",6,2
7695,1775,"-28.52018","-58.98092",39,56,"5YR4/4","5YR6/4",4200,3300,"78.00","0.10","5.30","9.60","5YR",4,4,"5YR",6,4
7705,1777,"-32.15513","-60.18355",0,12,"10YR3/1",,33600,,,"2.31","7.70","47.22","10YR",3,1,,,
7706,1777,"-32.15513","-60.18355",12,42,"10YR2/1",,37900,,,"1.72","7.70","41.52","10YR",2,1,,,
7707,1777,"-32.15513","-60.18355",42,72,"10YR2/2",,44600,,,"1.13","7.70","47.77","10YR",2,2,,,
7711,1778,"-31.87646","-60.61987",0,19,"10YR3/2","10YR5/1",43800,,,"3.00","7.20","38.62","10YR",3,2,"10YR",5,1
7712,1778,"-31.87646","-60.61987",19,34,"10YR4/2","10YR5/2",49700,,,"2.32","7.50","48.38","10YR",4,2,"10YR",5,2
7713,1778,"-31.87646","-60.61987",34,51,"10YR5/2",,,,,"1.47","8.20","46.68","10YR",5,2,,,
7716,1779,"-32.08072","-60.64775",0,30,"10YR3/2","10YR5/1",21700,,,"1.90","6.10","19.39","10YR",3,2,"10YR",5,1
7717,1779,"-32.08072","-60.64775",30,54,"7.5YR4/3",,29400,,,"0.74","7.00","34.15","7.5YR",4,3,,,
7721,1780,"-31.91602","-60.62336",0,16,"10YR3/2",,43700,,,"2.73","6.70","46.40","10YR",3,2,,,
