idh	idp	top	cec	ca	mg	k	na	bsum_sisinta	bsum_calculada	bsat
26351	5988	15							0	
26356	5989	0							0	
26357	5989	16							0	
26363	5990	0							0	
26364	5990	16							0	
26369	5991	0							0	
26370	5991	15							0	
26371	5991	22							0	
26376	5992	0							0	
26377	5992	14							0	
26382	5993	0							0	
26383	5993	10							0	
26384	5993	16							0	
26388	5994	0							0	
26389	5994	16							0	
26395	5995	0							0	
26396	5995	8							0	
26397	5995	14							0	
26398	5995	22							0	
26402	5996	0	8.5	3.4	1	0.2	0.1	4.7	1	55.2941176470588
26403	5996	10	9.9	5.1	1.2	0.1	0.2	6.6	0	66.6666666666667
26404	5996	23	25.2	14.5	3.1	0.4	0.9	19.6	0	75
26410	5997	0	12	6.7	1.6	0.2	0.1	8.6	0	71.6666666666667
26411	5997	18	25.2	14.8	6.9	0.5	0.2	22.4	0	88.8888888888889
26416	5998	0							0	
26417	5998	21							0	
26422	5999	0							0	
26423	5999	14							0	
26428	6000	0							0	
26429	6000	10							0	
26433	6001	0							0	
26434	6001	17							0	
26440	6002	0							0	
26441	6002	10							0	
26446	6003	0							0	
26447	6003	14							0	
26453	6004	0							0	
26454	6004	18							0	
26459	6005	0							0	
26460	6005	16							0	
26465	6006	0							0	
26466	6006	17							0	
26471	6007	0	3	0.7	0.1	0.1	0.1	1	0	33.3333333333333
26478	6008	0	11.5	6.8	0.7	0.4	0.2	8.1	0	70.4347826086956
26479	6008	24	12.2	6.9	0.8	0.3	0.3	8.3	0	68.0327868852459
26484	6009	0	8.2	4.4	1	0.4	0.1	5.8	1	71.9512195121951
26485	6009	10	12.1	7.1	1.2	0.3	0.1	8.6	0	71.900826446281
26486	6009	23	18.5	11.9	2.3	0.3	0.1	14.5	0	78.9189189189189
26490	6010	0	17.2	10.2	2.4	1.2	0.1	13.9	0	80.8139534883721
26491	6010	13	16.4	9.8	2.3	0.7	0.1	12.9	0	78.6585365853659
26497	6011	0							0	
26498	6011	10							0	
26499	6011	15	9.1	4.7	0.8	0.2	0.3	6	0	65.9340659340659
26500	6011	18	15.2	9	2	0.2	0.7	11.9	11	78.2894736842105
26501	6011	18	20.7	14.3	3.5	0.4	1.1	19.3	0	93.2367149758454
26505	6012	0							0	
26506	6012	9							0	
26507	6012	13							0	
26508	6012	24							0	
26513	6013	0							0	
26514	6013	7							0	
26515	6013	14							0	
26516	6013	19							0	
26521	6014	0	3.4	1.2	0.4	0.1	0.3	2	0	58.8235294117647
26529	6016	0	27.9	10.8	4.3	1	0.8		1	
26530	6016	12	24.4	8.5	2.5	0.7	0.8		0	
26536	6017	0							0	
26537	6017	22							0	
26545	6019	0							0	
26546	6019	17							0	
26551	6020	0							0	
26552	6020	10							0	
26559	6021	0	3.8	1.4	0.8	0.2	0.1	2.5	0	65.7894736842105
26560	6021	15	3.4	1.4	0.5	0.1	0.1	2.1	0	61.7647058823529
26567	6022	0							0	
26568	6022	10							0	
26574	6023	0							0	
26575	6023	8							0	
26576	6023	19							0	
26582	6024	0							0	
26583	6024	15							0	
26589	6025	0	5.6	3	0.8	0.3	0.1	4.1	3	75
26590	6025	9	4.9	2.2	0.9	0.2	0.1	3.2	0	69.3877551020408
26591	6025	24	5.2	2.4	0.6	0.3	0.1	3.3	0	65.3846153846154
26598	6026	0	8.6	3	2.2	0.2	0.8	6.2	3	72.093023255814
26599	6026	5	20.2	11.6	3.1	0.2	4.4	19.3	0	95.5445544554456
26600	6026	24	23.5	12.2	4.2	0.2	6.1	22.7	0	96.5957446808511
26620	6028	0	13.9	8.7	1.8	0.9	1	12.4	1	89.2086330935252
26621	6028	23	4	3.5	1.2	0.5	1.1	6.3	0	100
26631	6031	0	29.2	14.9	4.8	1.9	0.9	22.5	0	77.0547945205479
26632	6031	17	11.5	7.1	3.1	1.2	2.6	14	0	100
26635	6032	0	24.4	11.3	8	1.5	2.4	23.2	8	95.0819672131148
26636	6032	19	21.9	6.8	8.3	1.9	3.6	20.6	0	94.0639269406393
26640	6033	0	18.8	10.9	6.1	1.3	1.9	20.2	0	100
26641	6033	19	44.5	13.7	11.4	2.8	17.5	45.4	0	100
26644	6035	0	27.1	13.4	6.8	2.7	1	23.9	1	88.1918819188192
26645	6035	17	43.2	20.2	15.6	3.2	4.1	43.1	0	99.7685185185185
26648	6036	0	23.9	17.3	5.2	3.3	0.5	26.3	0	100
26649	6036	23	24.5	11.3	8.1	3.5	1.7	24.6	0	100
26654	6037	0	24.8	11.4	3.4	1.9	1.2	17.9	0	72.1774193548387
26655	6037	19	7.1	5.3	1.9	0.8	0.7	8.7	0	100
26915	6038	0							0	
26916	6038	12							0	
26660	6039	0	11	6.9	2	0.3	0.4	9.6	2	87.2727272727273
26661	6039	10	1.5	13.3	8.8	0.3	2.6	25	0	
26662	6039	21				0.2	2.5		0	
26667	6040	0							0	
26668	6040	13							0	
26680	6041	0	4	1.8	0.6	0.2	0.1	2.7	0	67.5
26681	6041	22	3.5	1.7	0.3	0.1	0.2	2.3	0	65.7142857142857
26674	6042	0	43.8	19.6	6.9	1.7	2.1	30.3	0	69.1780821917808
26675	6042	9	14	7.7	2.4	2.5	2	14.6	2	100
26676	6042	15	39.8	15.3	10.1	3.7	10.8	39.9	0	100
26703	6043	0	14.3	7.3	1.6	2.3	0.7	11.9	0	83.2167832167832
26704	6043	16	6.9	4.4	1.9	1.3	0.8	8.4	0	100
26689	6044	0							0	
26694	6045	0							0	
26695	6045	9							0	
26696	6045	24							0	
26709	6046	0	5	2.4	0.6	0.2	0.3	3.5	0	70
26710	6046	13	5.2	2.4	0.6	0.3	0.3	3.6	0	69.2307692307692
26716	6047	0	27.5	13.4	2.8	3.3	1.2	20.7	0	75.2727272727273
26717	6047	17	8.5	5.1	2.5	1.4	1.2	10.2	0	100
26722	6048	0	29.4	13.9	2	2.6	0.7	19.2	2	65.3061224489796
26723	6048	20	8.7	5.1	1.7	1.1	0.4	8.3	0	95.4022988505747
26729	6049	0	14.9	7.7	2.1	2.4	0.7	12.9	0	86.5771812080537
26744	6052	0	17.9	9.2	2.1	3.1	0.5	14.9	0	83.2402234636871
26745	6052	22	17.3	8.8	1.8	2.5	0.5	13.4	0	78.6127167630058
26758	6054	0							0	
26759	6054	6	31.9			3.5	3.1		0	
26763	6055	0	21.8	12.6	3.8	2.2	1.7	20.3	0	93.1192660550459
26764	6055	13	12.3	8.2	2	1.2	3.2	14.6	2	100
26765	6055	23	36.4	12.6	8.8	4.5	11.5	37.4	0	100
26828	6056	0	20.8	12.1	1.5	2.3	0.3	16.2	0	77.8846153846154
26829	6056	20	19.6	10.7	2.6	1.3	0.3	14.9	0	76.0204081632653
26769	6057	0	14.7	9.2	4.1	2.4	6.5	22.2	0	100
26770	6057	4	21.2			2.6	11.7		0	
26771	6057	16	48.5			3.7	30		30	
26772	6058	0	17.5	7.8	5.2	1.9	1.4	16.3	0	93.1428571428572
26773	6058	11	19.8	8.7	6	2.3	3.4	20.4	6	100
26774	6058	24	22.1	13.7	2.3	2.5	5.8	24.3	0	100
26785	6060	0	24.6	8.5	7.7	2.4	0.8	19.4	0	78.8617886178862
26786	6060	5	43.7	11.4	14.7	4.9	15.9	46.9	0	100
26790	6061	0							0	
26791	6061	4	39.1	22.6	9.4	3	2.4	37.4	3	95.6521739130435
26795	6062	0	19.8	10.2	3.8	2.7	2.6	19.3	0	97.4747474747475
26796	6062	12	42.7			3.6	18.9		0	
26800	6063	0	23.9	13.3	4.3	2.4	1.7	21.7	0	90.7949790794979
26801	6063	12	49.6			4.6	13.8		0	
26920	6064	0	22	13.5	2.9	3	0.3	19.7	3	89.5454545454545
26921	6064	13	18.5	13.6	2.1	1.2	1.2	18.1	0	97.8378378378379
26804	6065	0	26.3	12.6	8.9	1.9	2.3	25.7	0	97.7186311787072
26805	6065	8	44.5			4	6.7		4	
26806	6065	24	35.6			4.9	16.1		0	
26809	6066	0	23.7	11	2.1	2.2	0.5	15.8	11	66.6666666666667
26810	6066	20	12.4	6.9	2	1.8	0.5	11.2	2	90.3225806451613
26822	6068	0	21.4	10.8	2.1	3.4	0.8	17.1	0	79.9065420560748
26823	6068	15	7.1	4.2	2.2	1.6	1	9	1	100
26824	6068	21	29.5	15.7	6.8	3.8	2.7	29	0	98.3050847457627
26834	6070	0	26	12.7	4	3.5	0.9	21.1	4	81.1538461538462
26835	6070	12	9.7	5.6	1.8	1.8	1.4	10.6	0	100
26840	6071	0	16.2	5	6	2.7	4	17.7	15	100
26841	6071	18	38.3			3.7	29.6		0	
26851	6073	0	24.2	10.8	6.1	2.6	0.7	20.2	0	83.4710743801653
26852	6073	18	24.2	9.3	11.3	2	1	23.6	3	97.5206611570248
26861	6075	0	21.5	19.4	3.6	1.9	0.2	20.6	0	100
26866	6076	0	25.8	8.2	6.1	3	8.7	26	3	100
26867	6076	15	48.7			3.8	30.3		0	
26877	6078	0	28.4	12.6	2.7	2.3	0.9	18.5	0	65.1408450704225
26878	6078	18	9.4	5.7	3	1.3	0.9	10.9	3	100
26883	6079	0	20	11	3.6	2.7	0.5	17.8	11	89
26884	6079	22	10.9	5.4	2.9	1.7	0.5	10.5	0	96.3302752293578
26896	6081	0	16.6	10.4	2.1	2.9	0.4	15.8	0	95.1807228915663
26902	6082	0	27.2	17.1	2.5	1.9	0.6	22.1	0	81.25
26903	6082	13	24.1	19	2	1.3	0.6	22.9	21	95.0207468879668
26908	6083	0	24.1	16.2	3	3	0.6	22.8	6	94.6058091286307
26909	6083	12	21	14.2	2.9	2.7	0.5	20.3	0	96.6666666666667
26925	6084	0	7.4			0.72	0.43		0	
26926	6084	11	7.8			0.07	0.4		0	
26927	6084	24	4.8			0.34	0.48		0	
26933	6085	0				2.42	0.51	39	0	
26934	6085	15				1.61	0.54	37.4	0	
26931	6086	0	22.5	11.5	2.6	1.1	0.2	15.4	0	68.4444444444444
26932	6086	24	32.9	19.5	6.6	2.3	0.8	29.2	0	88.7537993920973
26941	6087	0							0	
26942	6087	17							0	
26946	6088	0	16.8	8.3	5.4	1.4	1	16.1	1	95.8333333333333
26947	6088	14	25.2	8.2	10.9	2.1	10	31.2	10	100
26951	6089	0	23.8	12.5	2.9	1.7	0.3	17.4	0	73.109243697479
26952	6089	14	19	13.4	2.5	1	0.3	17.2	1	90.5263157894737
26958	6090	0	17.2	8.8	4	1.5	0.4	14.7	4	85.4651162790698
26964	6091	0							0	
26965	6091	15							0	
26973	6093	0							0	
26974	6093	15							0	
26977	6094	0							0	
26988	6096	0							0	
26992	6097	0							0	
27000	6099	0	18.2	11.2	2.1	1	0.5	14.8	1	81.3186813186813
27001	6099	20	11.1	3.3	2.3	2.8	2.6	11	0	99.0990990990991
27006	6100	0	12	5.7	3.2	0.6	3.4	10.9	0	100
27007	6100	18	25.2	7.2	3.8	1.8	11.1	23.9	0	94.8412698412698
27011	6101	0	18.7			3.2	13.2		0	
27012	6101	7	32			3.4	31.2		0	
27019	6102	0	12.31	8.63	3.01	0.79	0.12	12.55	0	100
27015	6103	0	21.6	13.3	2.4	1.9	0.5	18.1	0	83.7962962962963
27031	6104	0	17.3			0.1	0.53		0	
27032	6104	20	15.9			0.96	0.56		0	
27023	6105	0	17.5	9.5	4.2	1.8	0.3	15.8	0	90.2857142857143
27028	6106	0	19.2			2.9	17.9		0	
27029	6106	13	29.4			3.2	25.4		0	
27042	6108	0	50.2			3.6	34.8		0	
27046	6109	3	31.4			3.7	14		14	
27049	6110	0	22.1	15.5	3	2.3	0.5	21.3	3	96.3800904977376
27053	6111	0	17.6	10.7	1.5	2.8	0.4	15.4	0	87.5
27054	6111	11	16.1	6.9	3.7	2.1	0.3	13	0	80.7453416149068
27061	6112	0	18.1	5.5	2.7	3.3	10.7	22.2	0	100
27069	6114	0	23.2	14	2.1	2.3	0.3	18.7	14	80.6034482758621
27070	6114	19	22.3	14	1.6	1.7	0.3	17.6	14	78.9237668161435
27075	6115	0	13.4	6.8	3.7	1.8	2.3	14.6	0	100
27076	6115	24	27.2			3.5	10.6		0	
27079	6116	0	23.2	16.7	2.2	2.8	0.5	22.2	0	95.6896551724138
27083	6117	0	16.5			2.8	10.3		0	
27084	6117	20	44			3.5	37.6		0	
27090	6118	0	17.2	7.6	3.4	1.2	0.5	12.7	0	73.8372093023256
27091	6118	23	30.9	13.8	8.9	2	3.4	28.1	2	90.9385113268609
27094	6119	0	18.9			2.7	14		14	
27095	6119	13	40.8			3.3	29.9		0	
27099	6121	0							0	
27100	6121	9							0	
27109	6123	0	18.1	10.8	2.4	1.9	4.4	19.5	0	100
27110	6123	17	36.6			5.4	5.9		0	
27113	6124	0	20	12.3	1.7	2.6	0.5	17.1	0	85.5
27118	6125	0							0	
27123	6126	0							0	
27124	6126	16							0	
27127	6127	0							0	
27128	6127	9							0	
27131	6128	0							0	
27135	6129	0							0	
27136	6129	19							0	
27140	6130	0							0	
27141	6130	20							0	
27144	6131	0							0	
27145	6131	23							0	
27149	6132	0							0	
27153	6133	0							0	
27158	6134	0							0	
27159	6134	21							0	
27163	6135	0							0	
27164	6135	22							0	
27167	6136	0							0	
27168	6136	20							0	
27172	6137	0							0	
27173	6137	24							0	
27177	6138	0							0	
27178	6138	18							0	
27180	6139	0							0	
27181	6139	14							0	
27185	6140	0							0	
27186	6140	17							0	
27190	6141	0							0	
27191	6141	22							0	
27195	6142	0							0	
27200	6143	0							0	
27201	6143	23							0	
27205	6144	0	17	9.5	4.2	2.5	0.7	16.9	0	99.4117647058824
27206	6144	23	14.8	9.8	4.9	1.4	0.7	16.8	0	100
27211	6145	0							0	
27212	6145	14							0	
27214	6146	0							0	
27215	6146	19							0	
27219	6147	0							0	
27220	6147	23							0	
27224	6148	0							0	
27225	6148	17							0	
27229	6149	0							0	
27230	6149	22							0	
27233	6149	22							0	
27234	6150	0							0	
27235	6150	18							0	
27238	6151	0							0	
27242	6152	0							0	
27243	6152	14							0	
27246	6153	0							0	
27247	6153	24							0	
27251	6154	0							0	
27252	6154	20							0	
27255	6155	0	8.3	3.9	1.3	1.2	0.4	6.8	0	81.9277108433735
27256	6155	20	8.1	4.4	1.2	1.3	0.3	7.2	0	88.8888888888889
27258	6156	0	16.2	10.9	2.4	1.7	0.3	15.4	0	94.4444444444445
27261	6157	0	14.5	8.4	2.3	1.9	0.4	13	0	89.6551724137931
27262	6157	21	18.4	11.3	4.1	1.9	0.4	17.5	0	96.1956521739131
27265	6158	0	11.4	5	1.4	0.5	2.5	9.4	5	82.4561403508772
27309	6159	0	24.3	13.4	1.9	3.2	0.4	18.9	0	77.7777777777778
27303	6160	0	16	9.3	2.4	2.1	0.5	14.3	0	89375
27304	6160	22	14.5	8.9	2.4	1.6	0.6	13.5	0	93.1034482758621
27299	6161	0	14.7	7.3	2.9	2	0.3	12.5	2	85.0340136054422
27314	6162	0							0	
27315	6162	21	10.6			2.8	6.9		0	
27270	6163	0	15.8	5.9	2.9	2.1	2.9	13.8	0	87.3417721518987
27275	6164	0	18.2			3.3	9.9		0	
27276	6164	5	17.7			3.3	10.3		0	
27277	6164	12	20.9			3.7	14.9		0	
27278	6164	21	40.3			6.7	25.8		0	
27280	6165	0	20	12.6	2.1	1.8	0.1	16.6	0	83
27281	6165	17	20.2	12.8	2.5	1.5	0.1	16.9	0	83.6633663366337
27287	6166	0	23.4	13.4	2.1	2.3	0.2	18	0	76.9230769230769
27288	6166	20	21.1	12.5	2.3	2	0.1	16.9	2	80.0947867298578
27294	6167	0	15.5	5.1	4.2	2.4	3.5	15.2	0	98.0645161290323
27295	6167	13	8.9	3.9	1.8	2.2	6.1	13	0	100
27296	6167	21	28.2	5.5	2.5	3.5	18.7	30.2	0	100
28040	6168	0	17.7	10.9	3.2	2	0.6	16.7	2	94.3502824858757
28041	6168	17	17.4	10.6	3.3	1.6	0.5	16	0	91.9540229885058
27318	6169	0	21.9	14.5	1.9	0.5	0.3	17.2	0	
27322	6170	0	19.4	12.7	1.3	1.5	0.4	15.9	0	81.9587628865979
27323	6170	24	18.9	13	1.2	1	0.4	15.6	14	82.5396825396826
27331	6171	0							0	
27332	6171	24							0	
27336	6172	0	19.6	12.7	2.2	1.7	0.3	16.9	0	86.2244897959184
27337	6172	15	17.1	9.9	2.2	1.1	0.3	13.5	0	78.9473684210526
27342	6173	0	20.4	12.1	1.7	1.2	0.5	15.5	0	75.9803921568628
27343	6173	19	29.8	18.2	5.7	1.3	0.4	25.6	0	85.9060402684564
27347	6174	0	19.6	12.2	2.6	2.2	0.3	17.3	0	88.265306122449
27348	6174	7	20.6	13	4.1	1.1	0.7	18.9	13	91.747572815534
27353	6175	0	21.4	13	3.6	1.6	0.7	18.9	13	88.3177570093458
27354	6175	22	36.5	25.5	5.4	1.8	0.4	32.1	0	90.6849315068493
27366	6179	0	34	26.4	3.5	0.5	0.5	30.9	0	90.8823529411765
27367	6179	22	38.6	31.2	4	0.9	0.7	36.8	4	95.3367875647668
27361	6180	0	29.7	10.8	5	2.1	16.1	34	5	100
27362	6180	14	54.1			3.1	29.8		0	
27368	6181	0	46.2	19.9	8.7	0.9	36	46.3	36	100
27369	6181	20	40.7			0.7	27		27	
27372	6182	0	22.2	15.1	1.8	1.4	0.3	18.6	0	83.7837837837838
27379	6184	0	26.7	15.6	2.9	2.2	0.2	20.9	0	78.2771535580524
27380	6184	14	23.1	14.1	2.1	1.6	0.2	18	0	77.9220779220779
27386	6185	0	20	10.8	3.5	1.4	0.1	15.8	0	79
27387	6185	20	19.3	12	3.1	1.3	0.1	16.5	12	85.4922279792746
27392	6186	0	21.1	12.4	2.5	1.6		16.7	0	78.1990521327014
27393	6186	14	21.2	13.3	1.9	1.7		17	0	79.7169811320755
27394	6186	20	21	13.2	2.3	1.6		17.3	0	81.4285714285714
27399	6187	0	18.4	7.6	1.6	2.7	0.1	12	0	65.2173913043478
27400	6187	12	18.3	8	1.6	2.6	0.4	12.6	8	68.8524590163935
27401	6187	17	11	3.7	2	1.5	2.3	9.5	2	86.3636363636364
27402	6187	24	20.8	6.2	3.3	3.3	6.7	19.5	0	93.75
27406	6188	0	23	13.1	3.1	3.5	0.1	19.8	0	86.0869565217391
27407	6188	19	19.9	11.6	2.7	2.5	0.2	17	0	85.427135678392
27421	6189	0	11.06	3.82	1.74	0.08	0.09	5.74	0	51.8083182640145
27422	6189	20	14.6	6.75	2.15	0.05	0.17	9.12	0	62.4657534246575
27426	6190	0	77	11.9	2.3	2.5	0.2	16.9	0	21.9480519480519
27427	6190	21	77	11.3	2.4	2.2	0.2	16.1	0	20.9090909090909
27433	6191	0	19.87	2.97	2.41	0.09	0.14	5.6	0	28.2335178661298
27436	6192	0	18.9	11.5	1.9	2.8	0.2	16.4	0	86.7724867724868
27437	6192	14	18.2	11.9	2.4	2	0.1	16.4	2	90.1098901098901
27438	6192	22	18.9	12.1	3.1	1.8	0.2	17.2	0	91.005291005291
27442	6193	0	7.17	2.09	0.73	0.07	0.08	2.97	0	41.4225941422594
27443	6193	20	9.66	3.3	1.04	0.07	0.25	4.66	0	48.24016563147
27446	6194	0	11.11	2.79	1.59	0.04	0.05	4.47	0	40.2340234023402
27447	6194	18	6.01	1.28	0.63	0.02		1.93	0	
27450	6195	0	22.9			3.1	5.3		0	44
27451	6195	8	23.3			3.2	7		7	43
27452	6195	18	26.4			3.4	12.4		0	31
27458	6196	0	19.8	12	1.7	2.2	0.1	16	12	80.8080808080808
27459	6196	17	19	11.2	1.9	2	0.1	15.2	2	80
27463	6197	0	10.58	4.12	1.77	0.09	0.17	6.16	0	58.1285444234405
27464	6197	20	10.42	4.56	0.89	0.07	0.22	5.74	0	55.0863723608445
27469	6198	0	26.8	15.1	2.5	2.3	0.1	20	0	74.6268656716418
27470	6198	13	23.5	14.4	2.9	2	0.1	19.3	2	82.5531914893617
27471	6198	24	21	11.9	3	2	0.1	17	5	80.952380952381
27476	6199	0	17.08	5.88	1.62	0.12	0.1	7.72	0	45.1990632318501
27477	6199	19	20.89	9.78	1.96	0.2	0.63	12.57	0	60.1723312589756
27481	6200	0	23	14.1	1.8	2.6	0.1	18.6	0	80.8695652173913
27482	6200	16	20.6	13.2	2.1	1.9	0.1	17.3	0	83.9805825242718
27483	6200	24	18.2	11.3	2.5	1.7	0.1	15.6	0	85.7142857142857
27492	6201	0	19.9	10.9	3	3.2	0.2	17.3	3	86.9346733668342
27522	6202	0	19.3	10.9	2.9	1.9	0.1	15.8	0	81.8652849740933
27523	6202	15	19.1	11.3	3.1	2.1	0.1	16.5	0	86.9109947643979
27498	6203	0	14.12	6.15	1.36	0.04	0.01	7.56	0	53.5410764872521
27499	6203	24	18.46	10.35	2.32	0.01	0.02	12.7	0	68.7973997833153
27508	6204	0	12.34	4.83	2.17	0.23	1.41	8.64	0	70.0162074554295
27509	6204	23	19.7	16.36	1.47	0.16	1.68	19.66	0	99.8477157360406
27503	6205	0	18	8.8	3.9	1.3	0.4	14.4	0	80
27504	6205	22	14.1	7.3	4.3	1.7	0.3	13.6	0	96.4539007092199
27512	6206	0	15.15	6.42	2.06	0.03	0.01	8.51	0	56.2376237623762
27517	6207	0	8.95	4.86	0.84	0.25	0.16	6.11	0	68.268156424581
27518	6207	23	18.59	13.28	1.35	0.09	1.03	15.75	0	84.722969338354
27548	6208	0	4.73	1.51	0.35	0.03	0.67	2.57	0	54.122621564482
27528	6209	0	21.3	12.7	3.5	1.5	0.4	18.1	0	84.9765258215963
27529	6209	12	21.5	12.5	3.5	1.5	0.4	17.9	0	83.2558139534884
27535	6210	0	18.7	11.5	2.3	1.4	0.1	15.3	0	81.8181818181818
27536	6210	17	19.2	12.4	2.2	1.3	0.1	16	0	83.3333333333333
27542	6211	0							0	
27543	6211	17							0	
27553	6212	0	8.35	1.46	0.67	0.06	0.31	2.5	0	29.940119760479
27554	6212	14	10.01	2.48	0.35	0.04	0.96	3.82	0	38.2617382617383
27558	6213	0	9.81	2.89	1.14	0.06	0.03	4.13	0	41.9979612640163
27559	6213	15	7.4	2.75	0.46	0.02	0.17	3.4	0	45.945945945946
27562	6214	0	20	12.1	3.7	2.5	0.4	18.7	0	93.5
27563	6214	17	19.6	12.2	3.2	2.2	0.5	18.1	0	92.3469387755102
27568	6215	0	9.96	2.89	0.46	0.08	0.18	3.6	0	36.2449799196787
27569	6215	18	10.09	3	0.47	0.04	0.31	3.81	3	37.8592666005947
27573	6216	0	9.67	3.1	0.33	0.03	0.01	3.47	0	35.8841778697001
27576	6217	0	19.8	12.7	3	2.3	0.5	19.5	3	93.4343434343434
27577	6217	19	18.1	10.9	4	2.4	0.5	17.8	4	98.3425414364641
27579	6218	0	3113	0.8	0.15	0.14	23	1113	23	0.035753292643752
27580	6218	17	3563	0.6	0.1	0.13	23	853	23	0.0239404995790065
27583	6219	0	12.8	8.7	3	0.19	1.4	13.29	3	100
27584	6219	19	13.7	9.5	3.1	0.09	2.2	14.89	0	100
27588	6220	0	12.84	6.06	1.66	0.03	0.02	7.76	0	60.5140186915888
27592	6221	0	22.2	11.9	2.2	2.1	0.4	16.6	0	74.7747747747748
27593	6221	13	21.2	11.2	2.3	1.9	0.3	15.7	0	74.0566037735849
27594	6221	21	14.1	7.3	1.9	1.4	0.8	11.4	0	80.8510638297872
27601	6222	0	19.84	11.42	1.61	0.12	0.65	13.8	0	69.5564516129032
27602	6222	10	19.26	12.98	1.77	0.07	1.2	16.02	0	83.1775700934579
27603	6222	23	19.74	14.35	2.55	0.13	1.23	18.26	0	92.5025329280648
27606	6223	0	8.78	3.37	0.82	0.07	0.01	4.26	0	48.6332574031891
27611	6224	0	13.02	8.71	0.79	0.03	0.01	9.54	0	73.2718894009217
27616	6225	0	4.75	0.9	0.2	0.03	0.14	1.27	0	26.7368421052632
27620	6226	0	9.24	1.82	0.7	0.03	0.01	2.56	0	27.7056277056277
27621	6226	18	7.8	1.84	0.44	0.02	0.01	2.32	0	29.6153846153846
27630	6227	0	20.4	11.9	1.8	1.9	0.1	15.7	0	76.9607843137255
27631	6227	20	19.3	12.2	1.9	1.8	0.1	16	0	82.9015544041451
27635	6228	0	12.28	1.77	2.31	0.48		4.56	0	
27636	6228	15	9.04	1.45	1.74	0.28	0.13	3.6	0	39.8230088495575
27640	6229	0	6.19	0.8	0.29	0.04	0.13	1.27	0	20.3554119547657
27644	6230	0	20.6	13.1	2.1	2.3	0.1	17.6	0	85.4368932038835
27645	6230	21	22	14.1	2.5	2	0.1	18.7	2	85
27651	6231	0	18.1	9.3	2.6	2.3	0.3	14.5	0	80.1104972375691
27652	6231	22	11.8	4.5	2.9	1.4	1.4	10.2	0	86.4406779661017
27658	6232	0	28.76	21.46	0.36	0.06	0.01	21.88	0	76.1126564673157
27659	6232	20	9.92	2.07	0.12	0.03	0.01	2.24	0	22.4798387096774
27663	6233	0	10.9	3.79	1.94	0.03	0.33	6.1	0	55.8715596330275
27664	6233	21	9.89	4.41	1.35	0.04	0.5	6.29	0	63.7007077856421
27668	6234	0	17.4	9	2.3	2.5	0.4	14.2	9	81.6091954022989
27669	6234	18	10.4	4.9	1.9	1.7	0.9	9.4	0	90.3846153846154
27675	6235	0	18.35	4.95	2.26	0.09	0.01	7.31	0	39.8365122615804
27676	6235	13	22.71	6.51	2.83	0.09	0.01	9.43	0	41.5675913694408
27679	6236	0	9.1	5.4	0.8	1.8	0.4	5.4	0	92.3076923076923
27680	6236	24	8.1	4.4	2.4	2.9	1.6	11.3	0	100
27683	6237	0	10.9	4.7	1.2	0.13	0.5	6.53	0	59.908256880734
27684	6237	11	10.1	4.5	1.5	0.13	0.5	6.63	0	65.6435643564357
27689	6238	0	14.38	4.76	2.94	0.11	0.17	7.98	0	55.4937413073713
27702	6239	0	5.74	0.69	0.11	0.02	0.04	0.86	0	14.9825783972125
27703	6239	23	22.81	7.7	1.78	0.05	1.29	10.81	0	47.4353353792196
27693	6240	0	12.2	6.2	2	2.8	0.4	11.4	2	93.4426229508197
27694	6240	19	10.1	5	1.7	2.2	0.4	9.3	5	92.0792079207921
27698	6241	0	15.1	7.6	3	0.3		13.5	3	90
27699	6241	23	9.3	4.2	2.6	0.6	6	9.5	6	100
28298	6242	0	10	4.8	2.8	2.7	2.2	12.5	0	100
28299	6242	19	20.8			7.9	16.2		0	
27706	6243	0	14.1	9.5	2.1	2.2	0.3	12.1	0	100
27707	6243	21	15.2	10.2	1.2	2	0.3	13.7	2	90.1315789473684
27710	6244	0	14.6	8.3	2.1	0.13	0.5	11	0	75.5479452054795
27711	6244	8	17.2	9.1	1.6	0.11	0.6	11.4	0	66.3372093023256
27712	6244	20	16.6	9.7	1.7	0.11	0.8	12.3	0	74.1566265060241
27714	6245	0	12.5	8.4	0.9	1.5	0.4	11.2	0	89.6
27715	6245	22	15	10.7	1.5	1.3	0.4	13.9	0	92.6666666666667
27718	6246	0	11	6.2	1.5	2	0.5	10.2	2	92.7272727272727
27719	6246	20	20.6			4.9	2		2	
27722	6247	0	8.5	5	1	1.4	0.4	7.8	6	91.7647058823529
27723	6247	18	8.1	3.2	2.2	2.4	1.7	9.5	0	100
27727	6248	0	8.1	1.51		2.6	5.7		0	
27728	6248	23	22.9	2.61		5.7	16.4		0	
27731	6249	0	10	5.3	2	1.6	0.3	9.2	2	92
27734	6250	0	18.26	8.24	3.61	0.05	0.01	11.9	0	65.2245345016429
27738	6251	0	9.9	4.9	1.9	2.5	0.3	9.6	0	96.969696969697
27739	6251	23	7.7	3.8	2	2.4	0.3	8.5	2	110.38961038961
27743	6252	0	8.64	1.44	0.72	0.11	0.03	2.31	0	26.6203703703704
27747	6253	0	16.73	4.8	2.35	0.04	0.02	7.21	0	43.0962343096234
27748	6253	21	22.61	9.2	2.87	0.09	0.05	12.21	0	54.0026536930562
27752	6254	0	1.47	0.97	0.2	43	57	1.27	100	86.3945578231293
