idh,idp,y,x,top,bot,colh,cols,cec,bsum,bsat,oc,ph,clay,h_humedo,value_humedo,chroma_humedo,h_seco,value_seco,chroma_seco
2664,747,-34.616769,-59.92853,36,60,10YR 3/3,10YR 4/3,26,23,88,0.65,6,39.3,10YR,3,3,10YR,4,3
2669,748,-34.621571,-59.805261,0,22,10YR 3/2,NA,23.9,NA,NA,0.68,9.8,19.2,10YR,3,2,NA,,
2670,748,-34.621571,-59.805261,22,39,10YR 3/3,NA,37.6,NA,NA,0.38,9.5,39.4,10YR,3,3,NA,,
2671,748,-34.621571,-59.805261,39,55,10YR 3/4,NA,28.4,NA,NA,0.14,9.1,13,10YR,3,4,NA,,
2672,749,-34.643887,-59.900825,0,12,10YR 3/3,10YR 5/2,17.9,19.9,NA,0.89,9.4,16.6,10YR,3,3,10YR,5,2
2673,749,-34.643887,-59.900825,12,44,10YR 3/4,NA,37.2,NA,NA,0.54,9.3,36.4,10YR,3,4,NA,,
2674,749,-34.643887,-59.900825,44,90,7.5YR 4/2,NA,27.7,NA,NA,0.21,8.9,20.9,7.5YR,4,2,NA,,
2677,750,-34.526684,-59.851762,0,28,10YR 3/2,NA,17.2,14.7,86,2.03,6.3,22.3,10YR,3,2,NA,,
2678,750,-34.526684,-59.851762,28,36,10YR 3/3,NA,11.5,10.7,93,0.65,7.8,18.8,10YR,3,3,NA,,
2679,750,-34.526684,-59.851762,36,62,7.5YR 4/4,NA,28.4,27.2,96,0.46,8.5,41.5,7.5YR,4,4,NA,,
2683,751,-34.582583,-59.670833,0,17,10YR 3/2,NA,22.2,22.9,100,0.69,8.7,22.9,10YR,3,2,NA,,
2684,751,-34.582583,-59.670833,17,40,10YR 3/4,NA,39.2,36.3,100,0.59,9.7,50.3,10YR,3,4,NA,,
2685,751,-34.582583,-59.670833,40,68,7.5YR 5/4,NA,38.4,38.6,100,0.59,9.7,46.6,7.5YR,5,4,NA,,
2689,752,-34.487985,-59.663309,0,27,10YR 2/1,10YR 4/1,25.6,22.2,87,2.49,6.4,27.8,10YR,2,1,10YR,4,1
2690,752,-34.487985,-59.663309,27,39,10YR 3/2,10YR 5/2,18.9,16.2,86,0.87,6.8,26.1,10YR,3,2,10YR,5,2
2691,752,-34.487985,-59.663309,39,52,7.5YR 3/2,10YR 5/2,20.4,17.9,88,0.6,6.8,33.7,7.5YR,3,2,10YR,5,2
2697,753,-34.561111,-59.53,0,12,10YR 2/2,NA,22.8,20.1,88,2.01,5.9,28.3,10YR,2,2,NA,,
2698,753,-34.561111,-59.53,12,19,10YR 3/2,NA,21.3,19.4,91,1.96,5.9,25.1,10YR,3,2,NA,,
2699,753,-34.561111,-59.53,19,25,10YR 3/3,NA,17.7,16.4,92,0.55,6.6,28,10YR,3,3,NA,,
2700,753,-34.561111,-59.53,25,49,7.5YR 3/2,NA,21.5,19.6,91,0.41,6.6,41.9,7.5YR,3,2,NA,,
2701,753,-34.561111,-59.53,49,106,7.5YR 4/2,NA,34.7,31.8,92,0.31,6.6,46.1,7.5YR,4,2,NA,,
2704,754,-34.639501,-59.619052,0,18,10YR 3/2,10YR 4/2,22.6,18.9,84,2.14,6.1,23.5,10YR,3,2,10YR,4,2
2705,754,-34.639501,-59.619052,18,30,10YR 2/2,10YR 4/2,21,17.6,84,1.95,6.5,23.1,10YR,2,2,10YR,4,2
2706,754,-34.639501,-59.619052,30,48,10YR 4/2,7.5YR 6/3,16.3,14.9,92,0.3,7,22,10YR,4,2,7.5YR,6,3
2707,754,-34.639501,-59.619052,48,80,7.5YR 4/2,7.5YR 5/4,32.2,31.2,97,0.25,7.2,49,7.5YR,4,2,7.5YR,5,4
